Entity,Year,Country code,Total Taxes
Sweden,1985,SWE,45.87842071
Sweden,1986,SWE,48.00065669
Sweden,1987,SWE,50.47096544
Sweden,1988,SWE,49.80390238
Sweden,1989,SWE,50.26693532
Sweden,1990,SWE,50.60332825
Sweden,1991,SWE,48.24978422
Sweden,1992,SWE,45.79657702
Sweden,1993,SWE,44.35711969
Sweden,1994,SWE,44.59261765
Sweden,1995,SWE,45.61861581
Sweden,1996,SWE,47.3720905
Sweden,1997,SWE,48.32131573
Sweden,1998,SWE,48.42563082
Sweden,1999,SWE,48.80380723
Sweden,2000,SWE,48.95363563
Sweden,2001,SWE,46.79216724
Sweden,2002,SWE,45.12664331
Sweden,2003,SWE,45.40801953
Sweden,2004,SWE,45.58713274
Sweden,2005,SWE,46.55424761
Sweden,2006,SWE,45.91150845
Sweden,2007,SWE,44.90054179
Sweden,2008,SWE,43.92274427
Sweden,2009,SWE,43.97213531
Sweden,2010,SWE,43.06266867
Sweden,2011,SWE,42.29186136
Sweden,2012,SWE,42.34646456
Sweden,2013,SWE,42.79164987
Switzerland,1980,CHE,23.31713006
Switzerland,1981,CHE,23.40870217
Switzerland,1982,CHE,23.72994623
Switzerland,1983,CHE,24.25087886
Switzerland,1984,CHE,27.50842062
Switzerland,1985,CHE,23.86784705
Switzerland,1986,CHE,24.84397885
Switzerland,1987,CHE,24.58153578
Switzerland,1988,CHE,24.84786587
Switzerland,1989,CHE,24.12373384
Switzerland,1990,CHE,23.61622097
Switzerland,1991,CHE,23.53950386
Switzerland,1992,CHE,23.95742823
Switzerland,1993,CHE,24.4959882
Switzerland,1994,CHE,24.90748976
Switzerland,1995,CHE,25.50520045
Switzerland,1996,CHE,25.96472886
Switzerland,1997,CHE,25.45225013
Switzerland,1998,CHE,26.34243741
Switzerland,1999,CHE,26.49905379
Switzerland,2000,CHE,27.62831978
Switzerland,2001,CHE,26.94380307
Switzerland,2002,CHE,27.52312725
Switzerland,2003,CHE,26.81974166
Switzerland,2004,CHE,26.50071918
Switzerland,2005,CHE,26.53920659
Switzerland,2006,CHE,26.34038522
Switzerland,2007,CHE,26.11164462
Switzerland,2008,CHE,26.71480841
Switzerland,2009,CHE,27.1161546
Switzerland,2010,CHE,26.52727939
Switzerland,2011,CHE,27.00871544
Switzerland,2012,CHE,26.92738524
Switzerland,2013,CHE,27.034503
Syria,1981,SYR,10.01565897
Syria,1982,SYR,12.342269
Syria,1983,SYR,11.96190528
Syria,1987,SYR,15.71974442
Syria,1988,SYR,15.37622214
Syria,1989,SYR,17.96191333
Syria,1990,SYR,17.31462986
Syria,1998,SYR,14.72590089
Syria,1999,SYR,16.36678175
Syria,2000,SYR,14.70801263
Syria,2001,SYR,18.50279661
Syria,2002,SYR,16.93339654
Syria,2003,SYR,18.82298726
Syria,2004,SYR,16.40245009
Syria,2005,SYR,13.82796527
Syria,2006,SYR,14.39979147
Syria,2007,SYR,14.05049385
Syria,2008,SYR,10.53895738
Tajikistan,1995,TJK,8.998461538
Tajikistan,1996,TJK,11.67305195
Tajikistan,1997,TJK,11.78037975
Tajikistan,1998,TJK,10.85502439
Tajikistan,1999,TJK,12.76037175
Tajikistan,2000,TJK,12.8555617
Tajikistan,2001,TJK,14.05652866
Tajikistan,2002,TJK,14.97757848
Tajikistan,2003,TJK,14.98528794
Tajikistan,2004,TJK,15.1672621
Tajikistan,2005,TJK,16.59491737
Tajikistan,2006,TJK,16.5336497
Tajikistan,2007,TJK,17.79342723
Tajikistan,2008,TJK,18.67794878
Tajikistan,2009,TJK,17.58715997
Tajikistan,2010,TJK,17.95587938
Tajikistan,2011,TJK,19.39871629
Tajikistan,2012,TJK,19.02049169
Tanzania,1980,TZA,10.81145395
Tanzania,1981,TZA,10.79944271
Tanzania,1982,TZA,9.958096575
Tanzania,1983,TZA,10.67440779
Tanzania,1984,TZA,11.03696429
Tanzania,1985,TZA,10.87263824
Tanzania,1986,TZA,9.407987291
Tanzania,1987,TZA,10.33032693
Tanzania,1988,TZA,6.098861255
Tanzania,1989,TZA,7.306847514
Tanzania,1990,TZA,7.117982142
Tanzania,1991,TZA,7.901024233
Tanzania,1992,TZA,8.124864238
Tanzania,1993,TZA,6.158440411
Tanzania,1994,TZA,6.95683058
Tanzania,1995,TZA,7.205964684
Tanzania,1996,TZA,7.392228136
Tanzania,1997,TZA,7.93160425
Tanzania,1998,TZA,7.37459538
Tanzania,1999,TZA,6.955106581
Tanzania,2000,TZA,6.915369431
Tanzania,2001,TZA,7.41223601
Tanzania,2002,TZA,7.346747704
Tanzania,2003,TZA,7.510059146
Tanzania,2004,TZA,7.824119971
Tanzania,2005,TZA,8.092900065
Tanzania,2006,TZA,8.347263312
Tanzania,2007,TZA,9.446990579
Tanzania,2008,TZA,10.29168139
Tanzania,2009,TZA,10.71097684
Tanzania,2010,TZA,10.16273224
Tanzania,2011,TZA,10.11119064
Tanzania,2012,TZA,10.56982461
Tanzania,2013,TZA,11.06444261
Thailand,1980,THA,13.81486591
Thailand,1981,THA,14.22922146
Thailand,1982,THA,13.41694392
Thailand,1983,THA,14.91107492
Thailand,1984,THA,14.93158587
Thailand,1985,THA,14.48935163
Thailand,1986,THA,14.41415211
Thailand,1987,THA,14.40245863
Thailand,1988,THA,15.54186434
Thailand,1989,THA,16.37145934
Thailand,1995,THA,17.70670845
Thailand,1996,THA,18.08485721
Thailand,1997,THA,17.37582433
Thailand,1998,THA,15.45029126
Thailand,1999,THA,14.74505508
Thailand,2000,THA,15.03515326
Thailand,2001,THA,15.4142398
Thailand,2002,THA,16.09425682
Thailand,2003,THA,17.64026924
Thailand,2004,THA,18.37882234
Thailand,2005,THA,19.84635318
Thailand,2006,THA,18.87943056
Thailand,2007,THA,18.21810632
Thailand,2008,THA,18.40873875
Thailand,2009,THA,17.30444448
Thailand,2010,THA,18.51049776
Thailand,2011,THA,19.96405577
Thailand,2012,THA,18.69525826
Timor,2001,TLS,4.558521561
Timor,2002,TLS,5.125
Timor,2003,TLS,10.57884232
Timor,2004,TLS,5.76146789
Timor,2005,TLS,13.18081588
Timor,2006,TLS,13.09978769
Timor,2007,TLS,17.86774629
Togo,1980,TGO,27.13845596
Togo,1981,TGO,22.86640336
Togo,1982,TGO,26.88060186
Togo,1983,TGO,23.1469363
Togo,1984,TGO,24.9038394
Togo,1985,TGO,25.08215146
Togo,1986,TGO,21.41981196
Togo,1987,TGO,19.6031365
Togo,1988,TGO,17.67223771
Togo,1989,TGO,17.70375159
Togo,1990,TGO,16.96643302
Togo,1991,TGO,13.82405204
Togo,1992,TGO,11.18280623
Togo,1993,TGO,7.708344283
Togo,1994,TGO,9.930404825
Togo,1995,TGO,12.31643245
Togo,1996,TGO,12.14669643
Togo,1997,TGO,12.32927366
Togo,1998,TGO,12.85498816
Togo,1999,TGO,12.27361205
Togo,2000,TGO,11.289208
Togo,2001,TGO,12.53776451
Togo,2002,TGO,11.26112962
Togo,2003,TGO,15.30529798
Togo,2004,TGO,15.75234573
Togo,2005,TGO,14.54711884
Togo,2006,TGO,15.56822726
Togo,2007,TGO,16.21782719
Togo,2008,TGO,14.92727196
Togo,2009,TGO,15.33280215
Togo,2010,TGO,15.20213301
Togo,2011,TGO,15.87731474
Togo,2012,TGO,15.40185382
Togo,2013,TGO,15.74539363
Tonga,1981,TON,12.81690141
Tonga,1982,TON,13.125
Tonga,1983,TON,13.48314607
Tonga,1984,TON,12.91666667
Tonga,1985,TON,13.98230088
Tonga,1986,TON,13.88059701
Tonga,1987,TON,13.7254902
Tonga,1988,TON,14.81707317
Tonga,1989,TON,14.01129944
Tonga,1990,TON,13.78238342
Tonga,1991,TON,14.55752212
Tonga,1992,TON,12.38683128
Tonga,1993,TON,13.56321839
Tonga,1994,TON,14.29104478
Tonga,1995,TON,14.72324723
Tonga,1996,TON,14.96527778
Tonga,1997,TON,16.18705036
Tonga,1998,TON,14.88135593
Tonga,1999,TON,14.62732919
Tonga,2000,TON,15.33527697
Tonga,2001,TON,14.5212766
Tonga,2002,TON,17.65402844
Tonga,2003,TON,17.73626374
Tonga,2004,TON,17.7892562
Tonga,2005,TON,18.12154696
Tonga,2006,TON,20.81771721
Tonga,2007,TON,20.14376997
Tonga,2008,TON,21.00456621
Tonga,2009,TON,19.01325479
Tonga,2010,TON,15.83106267
Tonga,2011,TON,17.16129032
Tonga,2012,TON,16.31917632
Tonga,2013,TON,16.9044586
Trinidad and Tobago,1990,TTO,15.15854961
Trinidad and Tobago,1991,TTO,16.82192276
Trinidad and Tobago,1992,TTO,18.692209
Trinidad and Tobago,1993,TTO,23.55700591
Trinidad and Tobago,1994,TTO,21.30526747
Trinidad and Tobago,1995,TTO,22.49739723
Trinidad and Tobago,1996,TTO,25.00361407
Trinidad and Tobago,1997,TTO,22.73424215
Trinidad and Tobago,1998,TTO,22.06751609
Trinidad and Tobago,1999,TTO,20.09839353
Trinidad and Tobago,2000,TTO,20.94761636
Trinidad and Tobago,2001,TTO,22.35897249
Trinidad and Tobago,2002,TTO,20.53650737
Trinidad and Tobago,2003,TTO,21.38431058
Trinidad and Tobago,2004,TTO,21.87993114
Trinidad and Tobago,2005,TTO,26.45457977
Tunisia,1983,TUN,23.85682038
Tunisia,1984,TUN,23.5470999
Tunisia,1985,TUN,23.85677083
Tunisia,1986,TUN,23.96553925
Tunisia,1987,TUN,21.57170477
Tunisia,1988,TUN,21.13432521
Tunisia,1989,TUN,21.51515152
Tunisia,1990,TUN,21.5547106
Tunisia,1991,TUN,21.98446543
Tunisia,1992,TUN,21.89664358
Tunisia,1993,TUN,22.43814046
Tunisia,1994,TUN,22.96365007
Tunisia,1995,TUN,22.93415107
Tunisia,1996,TUN,23.05353092
Tunisia,1997,TUN,22.76847978
Tunisia,1998,TUN,23.69904946
Tunisia,1999,TUN,23.61478542
Tunisia,2000,TUN,23.59936126
Tunisia,2001,TUN,24.14936844
Tunisia,2002,TUN,24.24242424
Tunisia,2003,TUN,23.77971899
Tunisia,2004,TUN,23.40250779
Tunisia,2005,TUN,23.47519763
Tunisia,2006,TUN,23.32961797
Tunisia,2007,TUN,23.97717472
Tunisia,2008,TUN,25.59310994
Tunisia,2009,TUN,25.80268297
Tunisia,2010,TUN,26.29204396
Tunisia,2011,TUN,29.18179008
Tunisia,2012,TUN,29.22032891
Turkey,1980,TUR,13.41428571
Turkey,1981,TUR,13.65454545
Turkey,1982,TUR,13.8
Turkey,1983,TUR,12.57894737
Turkey,1984,TUR,10.51333333
Turkey,1985,TUR,11.52978723
Turkey,1986,TUR,12.97826087
Turkey,1987,TUR,14.059
Turkey,1988,TUR,13.22011494
Turkey,1989,TUR,13.8745098
Turkey,1990,TUR,14.90814394
Turkey,1991,TUR,15.61381346
Turkey,1992,TUR,16.68360544
Turkey,1993,TUR,16.86557808
Turkey,1994,TUR,16.54540385
Turkey,1995,TUR,16.78402492
Turkey,1996,TUR,18.90904971
Turkey,1997,TUR,20.73066326
Turkey,1998,TUR,21.11108215
Turkey,1999,TUR,23.14455142
Turkey,2000,TUR,24.15905387
Turkey,2001,TUR,26.1046594
Turkey,2002,TUR,24.61712414
Turkey,2003,TUR,25.9341494
Turkey,2004,TUR,24.07211113
Turkey,2005,TUR,24.25778941
Turkey,2006,TUR,24.52296441
Turkey,2007,TUR,24.08189149
Turkey,2008,TUR,24.22270313
Turkey,2009,TUR,24.63559675
Turkey,2010,TUR,26.19889825
Turkey,2011,TUR,27.83000324
Turkey,2012,TUR,27.63778833
Turkey,2013,TUR,29.30609821
Turkmenistan,1994,TKM,15.29411765
Turkmenistan,1995,TKM,18.10769231
Turkmenistan,1996,TKM,14.43612903
Turkmenistan,1997,TKM,20.819982
Turkmenistan,1998,TKM,16.20507324
Tuvalu,2006,TUV,17
Tuvalu,2007,TUV,19.375
Tuvalu,2008,TUV,16.66666667
Tuvalu,2009,TUV,16
Tuvalu,2010,TUV,16.28571429
Tuvalu,2011,TUV,16.84210526
Tuvalu,2012,TUV,14.87179487
Uganda,1980,UGA,2.251978089
Uganda,1981,UGA,0.977443609
Uganda,1982,UGA,5.510915002
Uganda,1983,UGA,7.948515477
Uganda,1984,UGA,6.98907455
Uganda,1985,UGA,6.294536817
Uganda,1986,UGA,5.187319885
Uganda,1987,UGA,3.59246471
Uganda,1988,UGA,4.201663681
Uganda,1989,UGA,3.566556966
Uganda,1990,UGA,4.968229642
Uganda,1991,UGA,6.126875657
Uganda,1992,UGA,5.496009267
Uganda,1993,UGA,5.858893416
Uganda,1994,UGA,6.766432265
Uganda,1995,UGA,7.871580873
Uganda,1996,UGA,8.323720341
Uganda,1997,UGA,8.947926216
Uganda,1998,UGA,8.404550942
Uganda,1999,UGA,9.146445092
Uganda,2000,UGA,8.347718455
Uganda,2001,UGA,8.277466468
Uganda,2002,UGA,8.621467603
Uganda,2003,UGA,8.618379693
Uganda,2004,UGA,9.101099119
Uganda,2005,UGA,9.21607873
Uganda,2006,UGA,9.486707979
Uganda,2007,UGA,9.845095765
Uganda,2008,UGA,9.80992301
Uganda,2009,UGA,9.266258118
Uganda,2010,UGA,9.486882583
Uganda,2011,UGA,9.063219889
Uganda,2012,UGA,9.783812419
Uganda,2013,UGA,10.55994781
Ukraine,1995,UKR,31.5602774
Ukraine,1996,UKR,33.52469517
Ukraine,1997,UKR,34.4183349
Ukraine,1998,UKR,32.2742995
Ukraine,1999,UKR,28.87905474
Ukraine,2000,UKR,27.18207041
Ukraine,2001,UKR,26.50976678
Ukraine,2002,UKR,30.25651539
Ukraine,2003,UKR,30.51864938
Ukraine,2004,UKR,29.23444387
Ukraine,2005,UKR,33.6327557
Ukraine,2006,UKR,36.232651
Ukraine,2007,UKR,35.06748715
Ukraine,2008,UKR,36.14181803
Ukraine,2009,UKR,35.62671983
Ukraine,2010,UKR,37.65229073
Ukraine,2011,UKR,38.41187863
Ukraine,2012,UKR,38.99848363
Ukraine,2013,UKR,37.61943762
United Arab Emirates,1990,ARE,0.391210255
United Arab Emirates,1991,ARE,0.342825274
United Arab Emirates,1992,ARE,0.451334175
United Arab Emirates,1993,ARE,0.307384884
United Arab Emirates,1994,ARE,0.737692092
United Arab Emirates,1995,ARE,0.87765559
United Arab Emirates,1996,ARE,1.008798689
United Arab Emirates,1997,ARE,1.644765064
United Arab Emirates,1998,ARE,1.298513388
United Arab Emirates,1999,ARE,1.335760595
United Arab Emirates,2000,ARE,0.509764146
United Arab Emirates,2001,ARE,0.540836874
United Arab Emirates,2002,ARE,0.470617406
United Arab Emirates,2003,ARE,0.602195935
United Arab Emirates,2004,ARE,0.618915608
United Arab Emirates,2005,ARE,0.644034988
United Arab Emirates,2006,ARE,0.708573866
United Arab Emirates,2007,ARE,0.944154173
United Arab Emirates,2008,ARE,0.852422793
United Arab Emirates,2009,ARE,1.06169448
United Arab Emirates,2010,ARE,0.873376994
United Arab Emirates,2011,ARE,0.845904877
United Arab Emirates,2012,ARE,0.910759734
United Kingdom,1980,GBR,33.38297058
United Kingdom,1981,GBR,34.51697419
United Kingdom,1982,GBR,36.71229996
United Kingdom,1983,GBR,35.09122263
United Kingdom,1984,GBR,35.19049074
United Kingdom,1985,GBR,35.06902277
United Kingdom,1986,GBR,35.51671781
United Kingdom,1987,GBR,33.97234437
United Kingdom,1988,GBR,33.82798712
United Kingdom,1989,GBR,33.00724433
United Kingdom,1990,GBR,32.87686808
United Kingdom,1991,GBR,31.6917863
United Kingdom,1992,GBR,30.90006992
United Kingdom,1993,GBR,29.88326123
United Kingdom,1994,GBR,30.61463024
United Kingdom,1995,GBR,31.87786646
United Kingdom,1996,GBR,31.66796023
United Kingdom,1997,GBR,32.34791415
United Kingdom,1998,GBR,33.77104151
United Kingdom,1999,GBR,34.48664654
United Kingdom,2000,GBR,34.69492237
United Kingdom,2001,GBR,34.74177697
United Kingdom,2002,GBR,33.31596803
United Kingdom,2003,GBR,32.87812991
United Kingdom,2004,GBR,33.39016404
United Kingdom,2005,GBR,33.75861185
United Kingdom,2006,GBR,34.44786391
United Kingdom,2007,GBR,34.08701113
United Kingdom,2008,GBR,33.97641373
United Kingdom,2009,GBR,32.32258761
United Kingdom,2010,GBR,32.80568799
United Kingdom,2011,GBR,33.58760694
United Kingdom,2012,GBR,33.04763861
United Kingdom,2013,GBR,32.88333567
United States,1980,USA,25.52583774
United States,1981,USA,25.94029804
United States,1982,USA,26.04499253
United States,1983,USA,23.98561899
United States,1984,USA,24.09166729
United States,1985,USA,24.61411399
United States,1986,USA,24.57355238
United States,1987,USA,25.61117237
United States,1988,USA,25.39973309
United States,1989,USA,25.58951517
United States,1990,USA,26.32393914
United States,1991,USA,26.08843466
United States,1992,USA,25.89327604
United States,1993,USA,26.07446174
United States,1994,USA,26.45304688
United States,1995,USA,26.71182991
United States,1996,USA,27.13871791
United States,1997,USA,27.55964143
United States,1998,USA,28.01211884
United States,1999,USA,28.06250731
United States,2000,USA,28.40677702
United States,2001,USA,27.37125524
United States,2002,USA,25.12552459
United States,2003,USA,24.55171458
United States,2004,USA,24.73237322
United States,2005,USA,26.06084147
United States,2006,USA,26.83650293
United States,2007,USA,26.91522874
United States,2008,USA,25.41213813
United States,2009,USA,23.29468032
United States,2010,USA,23.7046491
United States,2011,USA,24.00821624
United States,2012,USA,24.38220669
United States,2013,USA,25.4436854
Uruguay,1980,URY,19.00588235
Uruguay,1981,URY,20.08444444
Uruguay,1982,URY,17.59084507
Uruguay,1983,URY,18.6185567
Uruguay,1984,URY,17.19665552
Uruguay,1985,URY,19.71058601
Uruguay,1986,URY,21.28911495
Uruguay,1987,URY,20.10179837
Uruguay,1988,URY,20.78651163
Uruguay,1989,URY,20.44891467
Uruguay,1990,URY,20.49125729
Uruguay,1991,URY,22.06559609
Uruguay,1992,URY,22.91027429
Uruguay,1993,URY,25.5953566
Uruguay,1994,URY,25.21932979
Uruguay,1995,URY,23.09642232
Uruguay,1996,URY,23.40617543
Uruguay,1997,URY,24.44038919
Uruguay,1998,URY,24.58593359
Uruguay,1999,URY,21.70642114
Uruguay,2000,URY,21.83688693
Uruguay,2001,URY,21.71621179
Uruguay,2002,URY,21.36430719
Uruguay,2003,URY,22.01797914
Uruguay,2004,URY,22.64339493
Uruguay,2005,URY,23.28921834
Uruguay,2006,URY,24.6176644
Uruguay,2007,URY,23.92006688
Uruguay,2008,URY,24.07480912
Uruguay,2009,URY,28.47465459
Uruguay,2010,URY,28.77032466
Uruguay,2011,URY,28.65338852
Uruguay,2012,URY,29.21921272
Uzbekistan,2003,UZB,29.03088089
Uzbekistan,2004,UZB,28.88018922
Uzbekistan,2005,UZB,27.0231232
Uzbekistan,2006,UZB,27.06256955
Uzbekistan,2007,UZB,27.07353244
Uzbekistan,2008,UZB,29.60258778
Uzbekistan,2009,UZB,29.31946781
Uzbekistan,2010,UZB,28.80543225
Uzbekistan,2011,UZB,28.15602682
Uzbekistan,2012,UZB,28.54014644
Vanuatu,1981,VUT,10.26818773
Vanuatu,1982,VUT,11.69208424
Vanuatu,1983,VUT,12.83497643
Vanuatu,1984,VUT,14.43188952
Vanuatu,1985,VUT,16.55246406
Vanuatu,1986,VUT,16.51310447
Vanuatu,1987,VUT,18.76762402
Vanuatu,1988,VUT,19.04390421
Vanuatu,1989,VUT,18.91170546
Vanuatu,1990,VUT,20.18513835
Vanuatu,1991,VUT,15.85946186
Vanuatu,1992,VUT,16.25121262
Vanuatu,1993,VUT,15.76550706
Vanuatu,1994,VUT,18.32818703
Vanuatu,1995,VUT,17.21818767
Vanuatu,1996,VUT,17.35616438
Vanuatu,1997,VUT,18.09466557
Vanuatu,1998,VUT,17.73552187
Vanuatu,1999,VUT,17.12774261
Vanuatu,2000,VUT,15.80887263
Vanuatu,2001,VUT,15.45891142
Vanuatu,2002,VUT,15.51445846
Vanuatu,2003,VUT,15.67208848
Vanuatu,2004,VUT,15.46492819
Vanuatu,2005,VUT,16.47931394
Vanuatu,2006,VUT,16.7266668
Vanuatu,2007,VUT,18.25801547
Vanuatu,2008,VUT,18.59691269
Vanuatu,2009,VUT,16.62392309
Vanuatu,2010,VUT,16.32872436
Vanuatu,2011,VUT,16.40963413
Vanuatu,2012,VUT,16.57115239
Venezuela,1980,VEN,18.80066667
Venezuela,1981,VEN,25.72797619
Venezuela,1982,VEN,19.9244898
Venezuela,1983,VEN,19.22631579
Venezuela,1984,VEN,22.15270936
Venezuela,1985,VEN,24.02160356
Venezuela,1986,VEN,18.05955285
Venezuela,1987,VEN,15.58615611
Venezuela,1988,VEN,15.71691429
Venezuela,1989,VEN,15.18827815
Vietnam,1988,VNM,13.9970123
Vietnam,1989,VNM,10.433204
Vietnam,1990,VNM,10.64950542
Vietnam,1991,VNM,10.58443167
Vietnam,1992,VNM,13.2088445
Vietnam,1993,VNM,16.89743188
Vietnam,1994,VNM,18.14780378
Vietnam,1995,VNM,18.52402006
Vietnam,1996,VNM,18.56371951
Vietnam,1997,VNM,15.84705203
Vietnam,1998,VNM,15.42867906
Vietnam,1999,VNM,15.07718619
Vietnam,2000,VNM,14.80824008
Vietnam,2001,VNM,15.76995398
Vietnam,2002,VNM,16.83583382
Vietnam,2003,VNM,19.31720038
Vietnam,2004,VNM,17.73300654
Vietnam,2005,VNM,18.18379073
Vietnam,2006,VNM,19.81038326
Vietnam,2007,VNM,21.57576403
Vietnam,2008,VNM,22.46221619
Vietnam,2009,VNM,20.61742899
Vietnam,2010,VNM,22.3836139
Vietnam,2011,VNM,21.8714458
Vietnam,2012,VNM,19.01141135
Yemen,1990,YEM,6.785033591
Yemen,1991,YEM,7.551154816
Yemen,1992,YEM,7.603434527
Yemen,1993,YEM,7.50788136
Yemen,1994,YEM,6.032438472
Yemen,1995,YEM,7.390227148
Yemen,1996,YEM,7.928086324
Yemen,1997,YEM,7.8715935
Yemen,1998,YEM,9.178399821
Yemen,1999,YEM,7.178911805
Yemen,2000,YEM,7.12218536
Yemen,2001,YEM,6.840743638
Yemen,2002,YEM,6.98052726
Yemen,2003,YEM,6.726572588
Zambia,1980,ZMB,22.34007833
Zambia,1981,ZMB,21.03012912
Zambia,1982,ZMB,20.70375522
Zambia,1983,ZMB,22.62377422
Zambia,1984,ZMB,21.72378828
Zambia,1985,ZMB,19.58003394
Zambia,1986,ZMB,21.16871095
Zambia,1987,ZMB,18.07364125
Zambia,1988,ZMB,15.1383707
Zambia,1989,ZMB,17.80467915
Zambia,1990,ZMB,19.91971061
Zambia,1991,ZMB,18.30434862
Zambia,1992,ZMB,17.52551074
Zambia,1993,ZMB,15.33261095
Zambia,1994,ZMB,17.11274798
Zambia,1995,ZMB,16.59461827
Zambia,1996,ZMB,17.29416906
Zambia,1997,ZMB,17.09352014
Zambia,1998,ZMB,16.60716021
Zambia,1999,ZMB,15.85583954
Zambia,2000,ZMB,17.23952449
Zambia,2001,ZMB,16.56435298
Zambia,2002,ZMB,15.44420382
Zambia,2003,ZMB,15.28324561
Zambia,2004,ZMB,15.29099922
Zambia,2005,ZMB,14.82146627
Zambia,2006,ZMB,13.74329321
Zambia,2007,ZMB,14.54597832
Zambia,2008,ZMB,14.3884135
Zambia,2009,ZMB,12.49024737
Zambia,2010,ZMB,13.48750842
Zambia,2011,ZMB,15.61990652
Zambia,2012,ZMB,15.00349018
Zimbabwe,1990,ZWE,22.36883721
Zimbabwe,1991,ZWE,20.62635135
Zimbabwe,1992,ZWE,22.72994186
Zimbabwe,1993,ZWE,23.65294118
Zimbabwe,1994,ZWE,20.37829181
Zimbabwe,1995,ZWE,23.89659091
Zimbabwe,1996,ZWE,23.28469626
Zimbabwe,1997,ZWE,27.1820764
Zimbabwe,2005,ZWE,11.75029021
Zimbabwe,2006,ZWE,7.037346711
Zimbabwe,2007,ZWE,2.766969304
Zimbabwe,2008,ZWE,2.153432032
Zimbabwe,2009,ZWE,10.82505823
Zimbabwe,2010,ZWE,21.95870831
Zimbabwe,2011,ZWE,24.27893392
Zimbabwe,2012,ZWE,26.2908916
Zimbabwe,2013,ZWE,25.30763529
